Date,Open,High,Low,Close,Adj Close,Volume
2008-02-27,148.449997,163.000000,148.199997,151.649994,114.397644,441638
2008-02-28,153.000000,154.699997,147.000000,149.949997,113.115250,183256
2008-02-29,152.000000,155.899994,146.050003,148.750000,112.210022,219087
2008-03-03,144.199997,146.000000,136.050003,140.149994,105.722580,88084
2008-03-04,134.600006,141.000000,130.000000,133.300003,100.555275,116340
2008-03-05,131.500000,134.399994,130.000000,130.750000,98.631660,84463
2008-03-07,128.899994,128.899994,112.599998,116.400002,87.806694,184320
2008-03-10,118.800003,118.800003,103.250000,114.000000,85.996254,200360
2008-03-11,114.000000,135.899994,112.000000,130.649994,98.556213,386585
2008-03-12,134.949997,138.699997,123.550003,126.199997,95.199356,267198
2008-03-13,120.050003,124.599998,115.000000,116.150002,87.618103,175569
2008-03-14,116.449997,120.949997,112.099998,116.849998,88.146164,196647
2008-03-17,110.050003,115.000000,105.099998,108.750000,82.035896,190356
2008-03-18,108.849998,112.500000,105.000000,107.150002,80.828918,154926
2008-03-19,110.900002,117.900002,99.250000,100.550003,75.850220,245649
2008-03-24,103.000000,108.000000,93.150002,94.099998,70.984619,184722
2008-03-25,96.000000,103.400002,95.099998,101.550003,76.604561,273404
2008-03-26,102.000000,109.000000,100.250000,103.550003,78.113266,249719
2008-03-27,100.349998,106.949997,100.349998,104.250000,78.641304,200356
2008-03-28,105.900002,114.949997,104.750000,113.500000,85.619072,533280
2008-03-31,112.000000,119.800003,110.050003,112.699997,85.015587,359251
2008-04-01,115.949997,117.800003,111.349998,115.050003,86.788338,176144
2008-04-02,118.000000,120.500000,112.500000,113.550003,85.656792,120792
2008-04-03,114.000000,114.400002,109.099998,110.300003,83.205132,136498
2008-04-04,111.000000,113.599998,107.550003,108.250000,81.658722,116897
2008-04-07,107.050003,111.750000,87.650002,108.599998,81.922729,179434
2008-04-08,109.900002,114.599998,107.050003,111.000000,83.733185,224288
2008-04-09,108.050003,113.699997,108.050003,111.050003,83.770905,133438
2008-04-10,111.050003,116.449997,110.199997,112.750000,85.053314,250843
2008-04-11,113.800003,116.000000,111.500000,112.699997,85.015587,183777
2008-04-15,110.050003,114.800003,109.150002,114.000000,85.996254,126062
2008-04-16,114.900002,119.800003,114.900002,115.900002,87.429535,280860
2008-04-17,117.000000,119.300003,117.000000,117.800003,88.862793,167545
2008-04-21,118.000000,124.000000,118.000000,123.150002,92.898582,277569
2008-04-22,125.050003,129.949997,124.050003,127.699997,96.330879,305263
2008-04-23,134.800003,137.399994,130.149994,134.949997,101.799957,643009
2008-04-24,135.949997,137.699997,130.100006,131.399994,99.121986,216693
2008-04-25,132.000000,132.899994,125.650002,129.550003,97.726456,172027
2008-04-28,131.000000,133.300003,127.500000,129.850006,97.952751,222164
2008-04-29,117.000000,132.000000,117.000000,130.199997,98.216766,119011
2008-04-30,130.199997,134.649994,128.100006,130.699997,98.593941,157582
2008-05-02,132.949997,141.800003,131.250000,138.300003,104.327026,624137
2008-05-05,138.000000,143.750000,135.100006,139.000000,104.855072,396599
2008-05-06,136.050003,139.899994,132.750000,135.550003,102.252563,208170
2008-05-07,135.050003,137.800003,133.000000,135.350006,102.101700,164387
2008-05-08,133.600006,139.500000,130.050003,136.100006,102.667458,306251
2008-05-09,135.000000,136.899994,128.199997,129.899994,97.990471,149149
2008-05-12,128.500000,129.000000,122.099998,126.500000,95.425659,133826
2008-05-13,129.949997,133.300003,127.550003,128.399994,96.858948,155868
2008-05-14,129.000000,132.250000,126.000000,130.550003,98.480789,129149
2008-05-15,132.949997,137.000000,132.500000,133.199997,100.479820,376555
2008-05-16,134.899994,134.899994,129.100006,130.050003,98.103607,204360
2008-05-20,130.000000,131.949997,128.000000,129.100006,97.386978,125095
2008-05-21,126.199997,134.500000,126.150002,132.550003,99.989487,190452
2008-05-22,131.000000,132.800003,125.800003,129.199997,97.462418,94502
2008-05-23,112.000000,131.500000,112.000000,125.349998,94.558144,122712
2008-05-26,123.050003,123.500000,120.099998,121.599998,91.729332,74827
2008-05-27,122.550003,124.650002,118.800003,119.449997,90.107468,61039
2008-05-28,98.099998,120.750000,98.099998,119.000000,89.768021,74547
2008-05-29,115.000000,122.250000,115.000000,117.300003,88.485611,59677
2008-05-30,118.449997,120.949997,115.000000,115.500000,87.127777,69026
2008-06-02,118.300003,118.400002,110.000000,110.750000,83.544594,63294
2008-06-03,110.000000,112.000000,105.250000,109.550003,82.639389,105966
2008-06-04,110.000000,112.400002,105.500000,106.449997,80.300888,65298
2008-06-05,106.000000,108.900002,104.000000,107.349998,80.979797,79694
2008-06-06,108.400002,109.449997,105.500000,106.199997,80.112297,51097
2008-06-09,100.050003,106.000000,91.500000,102.849998,77.585220,91671
2008-06-10,104.900002,105.150002,100.000000,102.099998,77.019440,51891
2008-06-11,102.500000,105.699997,99.000000,99.650002,75.171295,102357
2008-06-12,99.500000,102.949997,96.500000,102.150002,77.057167,102812
2008-06-13,102.550003,105.900002,101.800003,102.750000,77.509789,86461
2008-06-16,104.800003,105.949997,103.550003,104.099998,78.528160,55310
2008-06-17,104.000000,108.000000,103.099998,107.150002,80.828918,94941
2008-06-18,108.800003,124.949997,108.000000,120.150002,90.635506,1278398
2008-06-19,118.800003,118.800003,111.000000,112.250000,85.530388,416791
2008-06-20,112.000000,113.699997,103.500000,105.099998,80.082336,303618
2008-06-23,102.099998,104.599998,99.599998,101.550003,77.377365,139403
2008-06-24,102.900002,105.000000,99.300003,100.550003,76.615417,128836
2008-06-25,98.000000,102.849998,97.400002,101.349998,77.224976,132424
2008-06-26,102.900002,106.000000,101.349998,102.400002,78.025024,89231
2008-06-27,98.699997,101.250000,97.500000,99.500000,75.815338,93808
2008-06-30,101.449997,101.449997,95.550003,96.300003,73.377060,75662
2008-07-01,95.000000,99.949997,88.500000,89.300003,68.043320,148145
2008-07-02,89.099998,94.500000,82.599998,92.300003,70.329208,143377
2008-07-03,91.199997,93.000000,87.000000,89.349998,68.081398,93398
2008-07-04,90.599998,94.400002,88.500000,91.599998,69.795837,146004
2008-07-07,92.900002,98.050003,92.900002,94.150002,71.738846,119064
2008-07-08,92.000000,101.400002,89.500000,97.650002,74.405708,250357
2008-07-09,100.000000,104.000000,99.250000,100.849998,76.843979,185817
2008-07-10,100.599998,104.000000,99.099998,101.550003,77.377365,130170
2008-07-11,100.099998,103.000000,96.550003,97.400002,74.215210,96824
2008-07-14,97.000000,101.199997,94.599998,97.050003,73.948532,117963
2008-07-15,95.050003,97.000000,94.000000,94.300003,71.853127,59252
2008-07-16,95.000000,97.300003,92.000000,93.199997,71.014969,60975
2008-07-17,96.000000,97.849998,92.099998,93.300003,71.091164,94187
2008-07-18,93.949997,96.400002,92.849998,93.599998,71.319756,119586
2008-07-21,94.000000,95.000000,90.500000,94.000000,71.624550,119047
2008-07-22,94.400002,97.500000,92.599998,96.400002,73.453255,249423
2008-07-23,101.000000,105.900002,101.000000,103.650002,78.977493,326404
2008-07-24,104.050003,107.699997,100.250000,101.599998,77.415466,204741
2008-07-25,99.900002,104.300003,98.000000,102.449997,78.063126,211509
2008-07-28,102.000000,105.500000,102.000000,102.949997,78.444122,122710
2008-07-29,101.000000,103.500000,99.000000,99.750000,76.005844,75745
2008-07-30,101.000000,103.550003,99.099998,100.500000,76.577301,191084
2008-07-31,101.449997,104.000000,100.050003,101.750000,77.529755,158291
2008-08-01,100.050003,103.300003,99.550003,102.400002,78.025024,120287
2008-08-04,101.500000,113.949997,101.500000,111.099998,84.654121,763429
2008-08-05,113.500000,116.400002,110.050003,112.550003,85.758972,619792
