Date,Open,High,Low,Close,Adj Close,Volume
2007-01-02,135.000000,137.500000,131.500000,132.899994,108.613777,5005
2007-01-03,135.000000,136.000000,135.000000,135.100006,110.411758,11206
2007-01-04,140.000000,140.000000,130.600006,133.850006,109.390236,27650
2007-01-05,132.449997,140.000000,131.050003,139.399994,113.925972,38447
2007-01-08,134.500000,142.000000,134.500000,141.300003,115.478798,23221
2007-01-09,137.300003,141.000000,137.000000,140.550003,114.865791,22509
2007-01-10,137.500000,138.000000,135.000000,136.850006,111.841957,23892
2007-01-11,136.000000,138.149994,133.000000,134.399994,109.839691,109335
2007-01-12,134.399994,136.000000,133.000000,134.449997,109.880554,32434
2007-01-15,136.000000,139.500000,133.899994,138.649994,113.313057,89937
2007-01-16,137.750000,141.000000,137.100006,138.949997,113.558212,10424
2007-01-17,139.000000,139.250000,138.000000,138.800003,113.435654,12989
2007-01-18,139.600006,141.000000,137.750000,138.199997,112.945290,15122
2007-01-19,138.000000,140.000000,138.000000,139.350006,113.885132,17846
2007-01-22,139.199997,139.199997,136.050003,137.949997,112.740959,248896
2007-01-23,139.899994,141.000000,135.899994,136.100006,111.229057,123920
2007-01-24,135.399994,139.000000,133.149994,133.699997,109.267601,9432
2007-01-25,132.100006,139.500000,130.149994,138.750000,113.394722,2359983
2007-01-29,138.000000,139.800003,136.000000,138.000000,112.781815,18193
2007-01-31,138.050003,139.000000,137.000000,137.149994,112.087128,43301
2007-02-01,138.050003,138.050003,137.000000,137.000000,111.964546,271575
2007-02-02,137.699997,138.949997,137.000000,137.550003,112.414063,231459
2007-02-05,138.000000,140.699997,138.000000,140.050003,114.457237,90521
2007-02-06,141.000000,145.000000,138.199997,140.050003,114.457237,335063
2007-02-07,140.449997,144.250000,140.449997,143.050003,116.908966,55749
2007-02-08,143.000000,143.550003,141.000000,142.800003,116.704689,35534
2007-02-09,142.000000,143.850006,137.000000,138.000000,112.781815,26747
2007-02-12,137.500000,137.500000,131.000000,134.050003,109.553627,26438
2007-02-13,130.100006,135.800003,130.100006,132.850006,108.572922,54926
2007-02-14,124.099998,139.949997,116.300003,139.250000,113.803406,90659
2007-02-15,144.899994,144.899994,134.000000,137.050003,112.005417,9780
2007-02-19,135.000000,140.899994,133.100006,139.399994,113.925972,32359
2007-02-20,133.649994,139.899994,132.199997,133.800003,109.349335,10748
2007-02-21,137.000000,137.000000,129.000000,130.350006,106.529770,25598
2007-02-22,130.050003,134.699997,124.000000,124.449997,101.707947,54819
2007-02-23,124.500000,132.500000,124.500000,126.800003,103.628510,12660
2007-02-26,130.000000,130.850006,127.199997,129.800003,106.080299,46802
2007-02-27,128.100006,129.899994,126.099998,126.650002,103.505928,6763
2007-02-28,115.000000,133.000000,114.000000,129.550003,105.875977,23553
2007-03-01,131.399994,133.899994,125.500000,128.949997,105.385597,11344
2007-03-02,129.000000,130.949997,125.000000,127.449997,104.159714,18946
2007-03-05,125.000000,127.500000,124.400002,125.500000,102.566063,26835
2007-03-06,120.000000,127.900002,120.000000,124.750000,101.953110,21242
2007-03-07,124.000000,127.800003,122.300003,122.599998,100.196037,20258
2007-03-08,124.949997,125.000000,115.300003,123.400002,100.849815,15696
2007-03-09,121.050003,124.500000,120.500000,123.650002,101.054161,11907
2007-03-12,124.949997,125.849998,122.500000,125.000000,102.157440,13458
