Date,Open,High,Low,Close,Adj Close,Volume
2008-08-21,33.487499,33.543751,32.212502,32.343750,12.507194,683671
2008-08-22,32.268749,32.400002,31.631250,31.950001,12.354933,762975
2008-08-25,32.643749,32.756248,31.575001,31.818750,12.304177,976319
2008-08-26,31.462500,31.875000,31.143749,31.762501,12.282427,506989
2008-08-27,31.875000,32.493752,31.500000,31.631250,12.231674,1395349
2008-08-28,31.537500,31.875000,30.712500,30.900000,11.948900,1798775
2008-08-29,31.125000,32.812500,31.125000,32.681252,12.637707,3900498
2008-09-01,32.231251,34.312500,31.931250,34.125000,13.195994,3843685
2008-09-02,34.125000,34.687500,33.599998,34.331249,13.275750,1246631
2008-09-04,35.587502,35.587502,33.450001,33.543751,12.971226,714418
2008-09-05,33.337502,34.349998,32.625000,34.106251,13.188745,931554
2008-09-08,34.312500,35.400002,33.843750,34.931252,13.968527,2517069
2008-09-09,35.062500,35.062500,34.162498,34.312500,13.721095,563858
2008-09-10,33.750000,34.481251,33.468750,33.599998,13.436172,361119
2008-09-11,33.487499,33.487499,32.681252,32.812500,13.121264,451989
2008-09-12,33.000000,33.468750,31.950001,32.306252,12.918822,378645
2008-09-15,31.537500,32.062500,30.299999,31.987499,12.791358,1406978
2008-09-16,31.125000,31.312500,30.000000,30.918751,12.363981,782583
2008-09-17,31.031250,31.068750,30.018749,30.206249,12.079062,525565
2008-09-18,29.625000,29.625000,25.162500,29.418751,11.764152,1761639
2008-09-19,31.125000,31.406250,29.681250,30.937500,12.371478,1421650
2008-09-22,30.750000,31.462500,30.037500,30.356251,12.139042,754186
2008-09-23,29.887501,32.174999,29.887501,30.750000,12.296501,2488754
2008-09-24,30.787500,31.312500,30.768749,30.881250,12.348986,335405
2008-09-25,30.750000,30.975000,30.000000,30.525000,12.206524,1681703
2008-09-26,30.637501,30.637501,30.000000,30.056250,12.019078,389277
2008-09-29,30.000000,30.168751,28.125000,29.400000,11.756655,719986
2008-09-30,28.218750,30.825001,27.525000,30.468750,12.184033,1194655
2008-10-01,30.750000,30.937500,28.950001,30.468750,12.184033,1003770
2008-10-03,30.000000,31.856251,29.643749,31.350000,12.536433,2139962
2008-10-06,30.750000,31.312500,28.875000,29.268749,11.704168,1261410
2008-10-07,29.531250,30.187500,28.931250,29.212500,11.681673,410509
2008-10-08,28.087500,28.125000,25.125000,26.212500,10.482017,1931517
2008-10-10,25.500000,26.625000,23.625000,24.393749,9.754722,1052807
2008-10-13,25.087500,26.924999,24.375000,26.531250,10.609481,954583
2008-10-14,27.750000,27.825001,25.593750,25.912500,10.362052,909911
2008-10-15,25.875000,26.250000,25.125000,25.312500,10.122119,570077
2008-10-16,26.250000,26.512501,24.037500,26.156250,10.459521,699226
2008-10-17,26.250000,26.943750,25.500000,25.856251,10.339558,877978
2008-10-20,26.250000,27.918751,25.406250,27.525000,11.006866,1052842
2008-10-21,27.750000,28.912500,27.187500,28.293751,11.314279,976602
2008-10-22,27.750000,28.068750,26.137501,26.400000,10.556995,871954
2008-10-23,25.837500,26.250000,25.143749,25.837500,10.332061,381074
2008-10-24,25.462500,25.837500,23.287500,23.756250,9.499797,874815
2008-10-27,23.643749,24.375000,21.000000,22.162500,8.862478,896407
2008-10-29,25.312500,25.443750,23.812500,24.506250,9.799708,372583
2008-10-31,24.881250,25.968750,24.431250,24.731251,9.889683,550373
2008-11-03,25.312500,25.837500,24.562500,25.143749,10.054637,1242373
2008-11-04,25.312500,26.962500,24.562500,26.531250,10.609481,641365
2008-11-05,27.000000,27.375000,24.768749,24.956249,9.979658,578599
2008-11-06,24.000000,24.937500,23.756250,24.318750,9.724731,289834
2008-11-07,24.187500,25.312500,24.000000,24.956249,9.979658,314290
2008-11-10,25.612499,26.250000,25.143749,25.781250,10.309564,469901
2008-11-11,25.462500,25.500000,24.487499,24.731251,9.889683,226802
2008-11-12,24.000000,25.181250,23.268749,24.112499,9.642256,609842
2008-11-14,24.674999,25.125000,24.000000,24.318750,9.724731,313485
2008-11-17,23.831249,24.356251,22.931250,23.212500,9.282356,631727
2008-11-18,22.500000,23.043751,22.312500,22.406250,8.959948,493973
2008-11-19,22.162500,22.818750,21.450001,21.731251,8.690024,492871
2008-11-20,21.262501,21.712500,20.700001,21.431250,8.570062,515151
2008-11-21,21.375000,22.500000,20.924999,21.937500,8.772503,697367
2008-11-24,21.562500,22.275000,21.562500,21.956249,8.780003,199919
2008-11-25,21.937500,22.125000,21.018749,21.206249,8.480084,995127
2008-11-26,21.712500,21.712500,20.250000,20.531250,8.210164,905586
2008-11-27,20.531250,20.531250,20.531250,20.531250,8.210164,0
2008-11-28,21.337500,21.337500,19.875000,20.587500,8.232656,723410
2008-12-01,20.287500,21.487499,20.287500,21.206249,8.480084,653109
2008-12-02,20.625000,21.093750,20.606251,20.981251,8.390111,133522
2008-12-03,20.606251,21.187500,20.531250,20.681250,8.270145,159551
2008-12-04,20.981251,21.187500,20.700001,21.150000,8.457591,624373
2008-12-05,21.150000,21.356251,20.643749,20.681250,8.270145,4971674
2008-12-08,21.000000,21.206249,20.643749,20.662500,8.262646,865546
2008-12-10,20.718750,21.618750,20.718750,21.056250,8.420103,18815765
2008-12-11,21.375000,23.268749,21.206249,22.650000,9.057423,14976634
2008-12-12,21.956249,23.400000,21.937500,22.856251,9.139898,8972330
2008-12-15,23.343750,24.356251,23.062500,24.187500,9.672248,3370167
2008-12-16,24.375000,26.081249,23.700001,25.687500,10.272075,2271125
2008-12-17,26.250000,27.299999,24.112499,24.693750,9.874688,5341837
2008-12-18,25.237499,27.168751,24.299999,26.287500,10.512009,2405978
2008-12-19,26.250000,28.012501,25.725000,27.525000,11.006866,7220437
2008-12-22,27.393749,28.049999,26.381250,26.662500,10.661965,738767
2008-12-23,26.362499,26.606251,24.975000,25.218750,10.084628,448914
2008-12-24,24.956249,26.812500,24.581249,26.231251,10.489513,4099471
2008-12-26,26.587500,27.093750,26.306250,26.625000,10.646967,1664525
2008-12-29,26.250000,27.168751,25.556250,26.643749,10.654466,1571733
2008-12-30,26.250000,27.356251,26.250000,26.943750,10.774430,1615962
2008-12-31,29.625000,29.625000,26.362499,27.337500,10.931887,667242
2009-01-02,29.268749,30.281250,29.062500,29.587500,11.831631,9574565
2009-01-05,29.662500,30.937500,29.662500,30.562500,12.221521,8844514
2009-01-06,30.393749,30.731251,29.437500,29.831249,11.929106,1078005
2009-01-07,30.150000,30.150000,27.393749,28.424999,11.366761,5624090
2009-01-09,27.918751,29.212500,27.056250,28.818750,11.524220,6157634
2009-01-12,27.393749,29.006250,27.393749,28.518749,11.404255,388373
2009-01-13,28.500000,29.775000,27.037500,29.006250,11.599198,5144487
2009-01-14,30.056250,30.375000,28.162500,29.625000,11.846625,1993247
2009-01-15,28.500000,29.737499,28.312500,29.306250,11.719163,1870194
2009-01-16,29.625000,29.793751,29.081249,29.475000,11.786643,307231
2009-01-19,29.250000,29.812500,29.174999,29.250000,11.696672,154463
2009-01-20,29.212500,31.725000,28.687500,30.337500,12.131547,2033983
2009-01-21,30.299999,30.299999,28.687500,29.043751,11.614192,1051925
2009-01-22,29.250000,29.475000,27.750000,28.387501,11.351767,2108202
2009-01-23,28.143749,28.706249,27.600000,28.125000,11.246796,326861
2009-01-27,28.837500,28.875000,28.125000,28.500000,11.396757,5613599
2009-01-28,29.137501,29.812500,28.875000,29.250000,11.696672,5841674
2009-01-29,29.775000,29.924999,29.343750,29.643749,11.854123,523114
2009-01-30,29.625000,30.262501,29.475000,30.037500,12.011580,915309
2009-02-02,29.625000,31.293751,29.306250,31.162500,12.461451,2512114
2009-02-03,30.937500,32.718750,30.937500,31.950001,12.776362,2891855
2009-02-04,33.000000,33.599998,31.875000,32.568748,13.023791,4107687
2009-02-05,33.000000,33.000000,31.143749,31.462500,12.581417,490789
2009-02-06,31.424999,32.062500,31.312500,31.818750,12.723879,391626
2009-02-09,31.875000,32.250000,31.387501,31.931250,12.768867,239999
2009-02-10,32.081249,32.250000,31.424999,31.593750,12.633903,200551
2009-02-11,31.312500,31.650000,31.068750,31.406250,12.558925,786589
2009-02-12,31.125000,31.875000,30.093750,31.125000,12.446454,551063
2009-02-13,33.431252,33.431252,31.181250,31.350000,12.536433,609834
2009-02-16,31.312500,31.762501,30.431250,30.525000,12.206524,387871
2009-02-17,30.750000,30.750000,29.456249,29.662500,11.861624,526733
2009-02-18,28.687500,30.356251,28.687500,30.168751,12.064066,459101
2009-02-19,30.375000,30.562500,29.662500,29.831249,11.929106,340285
2009-02-20,30.637501,30.656250,29.250000,29.418751,11.764152,257114
2009-02-24,29.062500,29.250000,28.162500,29.062500,11.621694,477853
2009-02-25,29.625000,30.450001,29.250000,30.018749,12.004081,978562
2009-02-26,29.887501,30.187500,29.025000,29.924999,12.273232,2511557
2009-02-27,30.375000,30.375000,29.250000,29.531250,12.111742,647178
2009-03-02,29.193750,29.381250,28.912500,29.156250,11.957944,652109
2009-03-03,28.781250,29.437500,28.518749,28.743750,11.788762,236973
2009-03-04,29.174999,29.174999,28.575001,28.912500,11.857971,209261
2009-03-05,33.375000,33.375000,28.687500,29.100000,11.934869,991458
2009-03-06,29.062500,30.731251,28.331249,30.393749,12.465481,1427999
2009-03-09,30.000000,30.731251,29.006250,29.587500,12.134812,1456183
2009-03-12,30.000000,30.712500,29.737499,30.281250,12.419343,3478229
2009-03-13,30.393749,31.312500,30.225000,31.125000,12.765392,650117
2009-03-16,31.500000,33.337502,31.350000,33.075001,13.565151,1213509
2009-03-17,33.262501,34.799999,33.243752,34.162498,14.011169,2573927
2009-03-18,34.575001,35.474998,33.750000,33.900002,13.903509,1658007
2009-03-19,33.956249,34.968750,33.075001,34.668751,14.218801,2250653
2009-03-20,34.500000,35.174999,34.218750,34.518749,14.157283,1429743
2009-03-23,34.875000,35.474998,34.687500,35.156250,14.418742,960287
2009-03-24,35.587502,35.718750,34.799999,35.400002,14.518713,2054861
2009-03-25,35.250000,36.487499,35.025002,36.037498,14.780165,1494298
2009-03-26,36.262501,36.562500,34.312500,35.268749,14.464880,1456517
2009-03-27,35.287498,36.487499,34.912498,36.018749,14.772482,920309
2009-03-30,35.924999,37.106251,35.062500,35.531250,14.572537,1885607
2009-03-31,36.000000,36.543751,34.875000,36.037498,14.780165,1151535
2009-04-01,35.625000,36.468750,35.437500,35.812500,14.687889,178175
2009-04-02,36.375000,36.750000,35.793751,36.093750,14.803236,1709837
2009-04-06,36.712502,37.087502,36.281250,36.750000,15.072388,805450
2009-04-08,36.375000,37.500000,35.625000,37.256248,15.280019,1042178
2009-04-09,37.500000,38.437500,35.456249,35.718750,14.649441,1662533
2009-04-13,36.299999,36.656250,35.812500,36.206249,14.849383,3576602
2009-04-15,36.206249,37.500000,35.812500,37.143749,15.233879,1707317
2009-04-16,37.500000,41.381248,37.143749,38.756248,15.895218,7423679
2009-04-17,37.462502,41.587502,37.462502,40.950001,16.794947,6840013
2009-04-20,41.812500,42.993752,41.268749,42.056252,17.248657,3312202
2009-04-21,41.250000,41.962502,40.331249,40.518749,16.618082,1533847
2009-04-22,40.893749,41.625000,39.637501,40.631248,16.664219,4220293
2009-04-23,41.193748,41.531250,40.049999,40.931252,16.787256,2338511
2009-04-24,40.612499,41.250000,40.518749,40.724998,16.702667,820447
2009-04-27,41.212502,41.212502,38.400002,38.812500,15.918292,1468703
2009-04-28,38.981251,39.974998,37.424999,37.818748,15.510719,1306663
2009-04-29,38.250000,39.375000,37.518749,38.662498,15.856767,1295373
2009-04-30,39.000000,39.000000,39.000000,39.000000,15.995188,0
2009-05-04,39.674999,41.250000,39.075001,40.875000,16.764189,1336735
2009-05-05,40.799999,42.562500,40.312500,41.400002,16.979513,2091898
2009-05-06,39.375000,43.612499,39.375000,43.031250,17.648537,3171730
2009-05-07,43.612499,48.375000,43.162498,47.568748,19.509520,6069063
2009-05-08,47.625000,48.150002,43.612499,45.224998,18.548267,2325165
2009-05-11,45.750000,45.750000,42.468750,43.049999,17.656229,1207511
2009-05-12,42.674999,46.799999,42.487499,46.406250,19.032736,2837482
2009-05-13,46.406250,46.799999,43.518749,44.099998,18.086866,1035151
2009-05-14,43.500000,44.587502,42.037498,44.006248,18.048414,1187165
2009-05-15,44.062500,46.256248,43.518749,44.137501,18.102251,1541722
2009-05-18,46.912498,50.981251,46.912498,50.362499,20.655327,14789
2009-05-19,51.000000,55.799999,40.387501,50.474998,20.701468,5775909
2009-05-20,51.187500,56.025002,50.625000,54.168751,22.216398,5532733
2009-05-21,53.437500,56.775002,51.787498,52.443748,21.508907,3456466
2009-05-22,52.125000,53.737499,50.099998,51.731251,21.216694,2464511
2009-05-25,54.299999,57.825001,52.462502,55.893749,22.923876,6805482
2009-05-26,56.718750,57.262501,51.393749,51.768749,21.232077,5065975
2009-05-27,53.212502,55.087502,53.212502,54.450001,22.331745,2857639
2009-05-28,55.500000,55.500000,52.912498,53.212502,21.824209,1940938
2009-05-29,53.662498,55.575001,53.381248,54.937500,22.531689,2078471
2009-06-01,53.849998,56.231251,53.849998,54.281250,22.262535,2474919
2009-06-02,55.125000,55.875000,53.268749,53.981251,22.139492,1776823
2009-06-03,54.750000,58.125000,53.812500,57.525002,23.592901,6200471
2009-06-04,56.625000,60.375000,56.625000,58.781250,24.108130,6869463
2009-06-05,59.250000,60.000000,56.062500,56.400002,23.131508,2530317
2009-06-08,57.000000,59.212502,54.487499,55.593750,22.800833,3676666
2009-06-09,54.562500,60.243752,53.343750,59.006248,24.200409,6398645
2009-06-10,60.375000,61.818748,59.306252,59.756248,24.508018,4670975
2009-06-11,59.625000,60.750000,58.650002,59.174999,24.269625,1651197
2009-06-12,59.625000,60.750000,58.537498,59.287498,24.315756,2115314
2009-06-15,59.400002,59.775002,58.125000,58.950001,24.177341,940991
2009-06-16,56.306252,61.500000,56.306252,61.143749,25.077072,2748143
2009-06-17,61.668751,61.875000,58.500000,58.987499,24.192722,2199026
2009-06-18,58.837502,59.587502,55.687500,57.581249,23.615969,2016533
2009-06-19,58.125000,58.875000,57.187500,58.368752,23.938955,1543037
2009-06-22,58.368752,58.875000,57.562500,57.881248,23.739016,1806015
2009-06-23,57.187500,59.775002,56.456249,59.325001,24.331142,2795453
2009-06-24,59.437500,61.687500,58.518749,61.424999,25.192425,2572173
2009-06-25,61.500000,65.006248,61.500000,63.712502,26.130610,6359082
2009-06-26,64.875000,65.062500,62.306252,63.131248,25.892218,2699482
2009-06-29,63.543751,63.937500,62.268749,62.587502,25.669203,1250941
2009-06-30,63.299999,63.299999,59.868752,61.293751,25.138594,2231189
2009-07-01,60.900002,62.700001,60.037498,61.893749,25.384672,1241413
2009-07-02,62.549999,65.625000,61.912498,64.968750,26.645836,2954173
2009-07-03,64.875000,65.793747,63.674999,64.162498,26.315155,1860218
2009-07-06,65.175003,66.000000,58.931252,59.775002,24.515707,5020501
2009-07-07,60.750000,63.131248,60.187500,62.587502,25.669203,3633458
2009-07-08,61.875000,62.549999,58.500000,59.437500,24.377283,4669581
2009-07-09,59.099998,59.212502,57.525002,58.612499,24.038921,1369935
2009-07-10,58.912498,58.912498,57.000000,58.125000,23.838984,1737746
2009-07-13,57.375000,57.468750,55.143749,56.006248,22.970020,766591
2009-07-14,56.700001,62.062500,56.625000,61.387501,25.177040,5019895
2009-07-15,61.856251,68.437500,61.537498,66.599998,27.314861,9417445
2009-07-16,67.462502,67.931252,64.593750,65.437500,26.838079,3768903
2009-07-17,66.300003,69.150002,66.187500,67.162498,27.545561,5924933
2009-07-20,69.337502,69.487503,64.931252,66.318748,27.199511,2285487
2009-07-21,65.737503,67.856247,65.006248,65.400002,26.822701,1643314
2009-07-22,66.000000,68.737503,63.224998,63.918751,26.215193,7625042
2009-07-23,65.587502,65.887497,64.537498,65.025002,26.668901,1426754
2009-07-24,65.587502,66.900002,64.331253,65.831253,26.999577,1713167
2009-07-27,65.849998,66.731247,64.218750,66.018753,27.076477,904637
2009-07-28,66.375000,68.306252,66.037498,67.106247,27.522490,2473397
2009-07-29,67.518753,70.875000,65.831253,70.275002,28.822092,6195575
2009-07-30,70.312500,76.762497,70.125000,75.675003,31.036818,12602983
2009-07-31,76.687500,77.925003,75.431252,76.012497,31.175234,7205207
2009-08-03,76.425003,77.025002,75.000000,75.525002,30.975292,3169191
2009-08-04,76.125000,76.500000,73.199997,73.762497,30.252434,1765973
2009-08-05,73.500000,75.731247,73.199997,73.912498,30.313957,2265941
2009-08-06,73.912498,76.293747,71.268753,72.018753,29.537271,3480858
2009-08-07,71.287498,72.618752,70.087502,70.500000,28.914377,4802199
2009-08-10,72.000000,72.000000,66.956253,67.631248,27.737810,1381146
2009-08-11,67.856247,70.087502,66.768753,67.875000,27.837776,4567151
2009-08-12,66.937500,69.525002,66.750000,68.699997,28.176140,5212266
2009-08-13,69.412498,71.699997,69.300003,70.724998,29.006657,4156437
2009-08-14,71.025002,73.387497,69.543747,73.031250,29.952536,4992261
2009-08-17,71.287498,72.750000,69.468750,70.068748,28.737507,3536135
2009-08-18,69.750000,73.275002,69.543747,72.431252,29.706448,3650586
2009-08-19,72.525002,73.500000,70.237503,72.074997,29.560329,3637397
2009-08-20,73.125000,74.025002,72.187500,73.462502,30.129396,3048245
2009-08-21,73.050003,74.043747,71.812500,73.237503,30.037121,2851122
2009-08-24,73.837502,76.949997,73.331253,76.743752,31.475147,5037018
2009-08-25,75.900002,79.875000,75.000000,79.087502,32.436405,4535847
2009-08-26,79.125000,81.900002,78.412498,79.312500,32.528679,3344397
2009-08-27,78.750000,80.606247,76.181252,79.068748,32.428707,2384583
2009-08-28,79.125000,80.437500,78.412498,79.162498,32.467163,1071394
2009-08-31,79.462502,84.187500,78.243752,83.287498,34.158955,3531194
2009-09-01,83.962502,84.243752,78.956253,79.912498,32.774757,2821173
2009-09-02,79.125000,81.168747,78.018753,80.362503,32.959320,3489538
2009-09-03,80.324997,81.337502,77.250000,78.150002,32.430225,2612026
2009-09-04,78.675003,78.918747,77.062500,78.243752,32.469131,2156077
2009-09-07,78.750000,79.275002,77.456253,77.718750,32.251266,1757402
2009-09-08,76.556252,79.724998,76.500000,77.081253,31.986725,3523989
2009-09-09,77.137497,78.656250,76.068748,76.968750,31.940037,3584207
2009-09-10,77.606247,79.312500,75.974998,76.518753,31.753294,2426829
2009-09-11,76.875000,77.493752,71.812500,73.406250,30.461693,5482538
2009-09-14,73.068748,73.875000,71.474998,73.125000,30.344982,3705226
2009-09-15,73.312500,76.500000,73.125000,76.237503,31.636589,3165378
2009-09-16,76.875000,78.281250,76.500000,76.968750,31.940037,2188293
2009-09-17,77.812500,78.187500,74.812500,76.612503,31.792208,4576245
2009-09-18,76.050003,77.437500,74.681252,75.337502,31.263113,5945695
2009-09-22,75.375000,77.175003,74.343750,75.000000,31.123064,5351399
2009-09-23,75.375000,76.050003,74.250000,74.662498,30.983007,2516794
2009-09-24,74.250000,75.281250,73.237503,73.724998,30.593960,5291082
2009-09-25,72.375000,74.400002,71.699997,73.706253,30.586182,3314135
2009-09-29,74.625000,75.675003,74.062500,75.074997,31.154181,2097210
2009-09-30,75.074997,76.500000,74.718750,75.525002,31.340919,1224357
2009-10-01,76.012497,76.462502,74.699997,75.918747,31.504313,874757
2009-10-05,75.000000,76.293747,74.362503,74.681252,30.990789,4621239
2009-10-06,75.375000,75.637497,73.574997,75.056252,31.146393,1728133
2009-10-07,75.224998,76.650002,75.000000,75.993752,31.535437,2829786
2009-10-08,76.312500,79.031250,75.750000,78.618752,32.624744,3988101
2009-10-09,79.443748,79.443748,75.375000,75.993752,31.535437,2986567
2009-10-12,76.762497,77.400002,75.525002,75.956253,31.519880,995749
2009-10-13,75.750000,75.750000,75.750000,75.750000,31.434298,0
2009-10-14,76.837502,78.750000,76.199997,77.550003,32.181236,2119199
2009-10-15,78.375000,80.418747,77.324997,79.762497,33.099373,4757893
2009-10-16,80.137497,80.512497,78.412498,79.481247,32.982662,1596834
2009-10-20,80.625000,80.756248,77.250000,78.112503,32.414661,2308805
2009-10-21,77.250000,78.375000,75.562500,76.181252,31.613251,1589410
2009-10-22,75.581253,76.875000,74.718750,75.000000,31.123064,3350519
2009-10-23,76.125000,77.250000,74.625000,75.187500,31.200861,1349573
2009-10-26,75.750000,76.462502,74.812500,75.000000,31.123064,1343522
2009-10-27,74.812500,74.981247,72.037498,73.050003,30.313858,4391701
2009-10-28,73.125000,74.043747,70.556252,73.556252,30.523941,1852714
2009-10-29,73.500000,75.000000,72.093750,74.081253,30.741806,4785263
2009-10-30,76.143753,77.062500,74.662498,75.018753,31.130835,1977239
2009-11-03,75.449997,76.668747,74.250000,75.037498,31.138626,1660231
2009-11-04,76.068748,76.425003,74.662498,75.318748,31.255337,1511277
2009-11-05,75.675003,77.250000,74.250000,76.800003,31.870016,1234351
2009-11-06,78.375000,79.443748,77.062500,77.437500,32.134563,2595677
